Search_Term,Word,n=1,n=3,n=5,n=10,n=15,n=20,n=25,n-50,wordOccurrence
design,pennsylvania,0,0,0,0,0,0,1,0,12
design,(e,0,0,0,0,0,0,1,0,29
design,ieee/acm,0,0,0,0,0,0,1,0,20
design,seven,0,0,0,0,0,0,1,0,42
design,coquillart,0,0,0,0,0,0,1,0,2
design,edward,0,0,0,0,0,0,1,0,35
design,chaim,0,0,0,0,0,0,1,0,1
design,designacm,0,0,0,0,0,0,1,0,3
design,“police,0,0,0,0,0,0,1,0,3
design,finding,0,0,0,0,0,0,1,0,117
design,managing,0,0,0,0,0,0,1,0,38
design,[d2],0,0,0,0,0,0,1,0,4
design,“things,0,0,0,0,0,0,1,0,2
design,casual,0,0,0,0,0,0,1,0,14
design,van,0,0,0,0,0,0,1,0,49
design,perfect,0,0,0,0,0,0,1,0,32
design,cristianne,0,0,0,0,0,0,1,0,1
design,ruta,0,0,0,0,0,0,1,0,4
design,datatactility,0,0,0,0,0,0,1,0,1
design,nathaniel,0,0,0,0,0,0,1,0,8
design,stateless 82,0,0,0,0,0,0,1,0,1
design,reaches,0,0,0,0,0,0,1,0,32
design,precautions,0,0,0,0,0,0,1,0,3
design,workprogram,0,0,0,0,0,0,1,0,2
design,advertising,0,0,0,0,0,0,1,0,6
design,“design,0,0,0,0,0,0,1,0,1
design,versus,0,0,0,0,0,0,1,0,55
design,(3rd,0,0,0,0,0,0,1,0,1
design,secret,0,0,0,0,0,0,1,0,9
design,deterministic,0,0,0,0,0,0,1,0,17
design,satisfaction,0,0,0,0,0,0,1,0,32
design,influencing,0,0,0,0,0,0,1,0,7
design,x,0,0,0,0,0,0,1,0,179
design,lifting,0,0,0,0,0,0,1,0,26
design,sensed,0,0,0,0,0,0,1,0,30
design,shed,0,0,0,0,0,0,1,0,8
design,interaction-mhci,0,0,0,0,0,0,1,0,1
design,yin,0,0,0,0,0,0,1,0,15
design,3-fold,0,0,0,0,0,0,1,0,1
design,loss,0,0,0,0,0,0,1,0,59
design,twoas,0,0,0,0,0,0,1,0,1
design,playgrounds,0,0,0,0,0,0,1,0,3
design,σ(f),0,0,0,0,0,0,1,0,2
design,sphere,0,0,0,0,0,0,1,0,32
design,printers,0,0,0,0,0,0,1,0,33
design,microstructure,0,0,0,0,0,0,1,0,3
design,9c),0,0,0,0,0,0,1,0,2
design,elhassany,0,0,0,0,0,0,1,0,1
design,wojciech,0,0,0,0,0,0,1,0,14
design,kawashima,0,0,0,0,0,0,1,0,1
design,zehnder,0,0,0,0,0,0,1,0,3
design,grinspun,0,0,0,0,0,0,1,0,5
design,pteromys,0,0,0,0,0,0,1,0,2
design,deep,0,0,0,0,0,0,1,0,217
design,plus,0,0,0,0,0,0,1,0,55
design,rq1,0,0,0,0,0,0,1,0,7
design,orthography,0,0,0,0,0,0,1,0,1
design,umitation's,0,0,0,0,0,0,1,0,18
design,gick,0,0,0,0,0,0,1,0,2
design,debugging,0,0,0,0,0,0,1,0,28
design,quarterly,0,0,0,0,0,0,1,0,10
design,greenberg,0,0,0,0,0,0,1,0,29
design,amy,0,0,0,0,0,0,1,0,27
design,yoon,0,0,0,0,0,0,1,0,21
design,designscape,0,0,0,0,0,0,1,0,2
design,firecrystal,0,0,0,0,0,0,1,0,2
design,dataframes—with,0,0,0,0,0,0,1,0,1
design,facilitated,0,0,0,0,0,0,1,0,10
design,chainsclosely,0,0,0,0,0,0,1,0,1
design,picked,0,0,0,0,0,0,1,0,27
design,visualizes,0,0,0,0,0,0,1,0,28
design,cognitively,0,0,0,0,0,0,1,0,7
design,road,0,0,0,0,0,0,1,0,92
design,inverse,0,0,0,0,0,0,1,0,34
design,pascal,0,0,0,0,0,0,1,0,16
design,rashevsky,0,0,0,0,0,0,1,0,2
design,battery,0,0,0,0,0,0,1,0,56
design,situation,0,0,0,0,0,0,1,0,47
design,fpc,0,0,0,0,0,0,1,0,5
design,kawahara,0,0,0,0,0,0,1,0,11
design,perez,0,0,0,0,0,0,1,0,4
design,tapping,0,0,0,0,0,0,1,0,53
design,dot,0,0,0,0,0,0,1,0,26
design,hdls,0,0,0,0,0,0,1,0,10
design,[18],0,0,0,0,0,0,1,0,60
design,transforming,0,0,0,0,0,0,1,0,20
design,modern,0,0,0,0,0,0,1,0,56
design,needed,0,0,0,0,0,0,1,0,203
design,polymorphic,0,0,0,0,0,0,1,0,12
design,schematics,0,0,0,0,0,0,1,0,18
design,indicator,0,0,0,0,0,0,1,0,22
design,single-shot,0,0,0,0,0,0,1,0,2
design,double-clicks,0,0,0,0,0,0,1,0,3
design,tail,0,0,0,0,0,0,1,0,16
design,undergraduate,0,0,0,0,0,0,1,0,12
design,calculating,0,0,0,0,0,0,1,0,21
design,suggestionsthis,0,0,0,0,0,0,1,0,1
design,artificial,0,0,0,0,0,0,1,0,78
design,compare,0,0,0,0,0,0,1,0,145
design,convincing,0,0,0,0,0,0,1,0,15
design,[35],0,0,0,0,0,0,1,0,81
design,schneider,0,0,0,0,0,0,1,0,25
design,manipulationin,0,0,0,0,0,0,1,0,1
design,stop,0,0,0,0,0,0,1,0,59
design,v4,0,0,0,0,0,0,1,0,1
design,loaded,0,0,0,0,0,0,1,0,17
design,(¯x=549),0,0,0,0,0,0,1,0,1
design,representing,0,0,0,0,0,0,1,0,61
design,(native,0,0,0,0,0,0,1,0,1
design,-8120%,0,0,0,0,0,0,1,0,1
design,coffee,0,0,0,0,0,0,1,0,19
design,drawer,0,0,0,0,0,0,1,0,8
design,kashani,0,0,0,0,0,0,1,0,1
design,comfortably,0,0,0,0,0,0,1,0,7
design,telescoping,0,0,0,0,0,0,1,0,1
design,hiroshi,0,0,0,0,0,0,1,0,5
design,united,0,0,0,0,0,0,0,3,295
design,angles,0,0,0,0,0,0,0,2,101
design,10–14,0,0,0,0,0,0,0,2,184
design,2011),0,0,0,0,0,0,0,2,22
design,36,0,0,0,0,0,0,0,2,66
design,[29],0,0,0,0,0,0,0,2,67
design,author,0,0,0,0,0,0,0,2,69
design,predictions,0,0,0,0,0,0,0,2,85
design,enough,0,0,0,0,0,0,0,2,143
design,ar,0,0,0,0,0,0,0,2,293
design,[51],0,0,0,0,0,0,0,2,45
design,writing,0,0,0,0,0,0,0,2,86
design,share,0,0,0,0,0,0,0,2,100
design,identification,0,0,0,0,0,0,0,2,73
design,leather,0,0,0,0,0,0,0,2,12
design,prediction,0,0,0,0,0,0,0,2,292
design,name,0,0,0,0,0,0,0,2,113
design,vhp,0,0,0,0,0,0,0,2,36
design,plugin,0,0,0,0,0,0,0,2,28
design,system-wide,0,0,0,0,0,0,0,1,4
design,covid-19,0,0,0,0,0,0,0,1,52
design,freely,0,0,0,0,0,0,0,1,63
design,(a-d),0,0,0,0,0,0,0,1,3
design,79]),0,0,0,0,0,0,0,1,3
design,ratecauchy,0,0,0,0,0,0,0,1,1
design,μ,0,0,0,0,0,0,0,1,42
design,33]contrasts,0,0,0,0,0,0,0,1,1
design,around05,0,0,0,0,0,0,0,1,2
design,distributions,0,0,0,0,0,0,0,1,110
design,robustness,0,0,0,0,0,0,0,1,42
design,faint,0,0,0,0,0,0,0,1,1
design,(bare,0,0,0,0,0,0,0,1,1
design,fj.,0,0,0,0,0,0,0,1,1
design,skin,0,0,0,0,0,0,0,1,231
design,discrepancies,0,0,0,0,0,0,0,1,4
design,plane,0,0,0,0,0,0,0,1,81
design,rig4.3,0,0,0,0,0,0,0,1,1
design,modified,0,0,0,0,0,0,0,1,63
design,-1999,0,0,0,0,0,0,0,1,14
design,handwriting,0,0,0,0,0,0,0,1,4
design,introduction,0,0,0,0,0,0,0,1,45
design,feng,0,0,0,0,0,0,0,1,35
design,pvaithilingam@gharvard.edustephen,0,0,0,0,0,0,0,1,1
design,sciences,0,0,0,0,0,0,0,1,52
design,(onward,0,0,0,0,0,0,0,1,2
design,vij,0,0,0,0,0,0,0,1,1
design,makers,0,0,0,0,0,0,0,1,13
design,1-14molly,0,0,0,0,0,0,0,1,1
design,creativity,0,0,0,0,0,0,0,1,23
design,leonidas,0,0,0,0,0,0,0,1,5
design,align,0,0,0,0,0,0,0,1,51
design,months,0,0,0,0,0,0,0,1,23
design,munich,0,0,0,0,0,0,0,1,5
design,drag,0,0,0,0,0,0,0,1,70
design,circles,0,0,0,0,0,0,0,1,34
design,spawned,0,0,0,0,0,0,0,1,5
design,yielding,0,0,0,0,0,0,0,1,8
design,manipulationsthe,0,0,0,0,0,0,0,1,1
design,inspect,0,0,0,0,0,0,0,1,41
design,[11,0,0,0,0,0,0,0,1,37
design,karan,0,0,0,0,0,0,0,1,33
design,7pt1,0,0,0,0,0,0,0,1,1
design,off-table,0,0,0,0,0,0,0,1,32
design,bluetooth,0,0,0,0,0,0,0,1,51
design,perception,0,0,0,0,0,0,0,1,197
design,bfor,0,0,0,0,0,0,0,1,1
design,modelling,0,0,0,0,0,0,0,1,29
design,weak,0,0,0,0,0,0,0,1,16
design,skłodowska-curie,0,0,0,0,0,0,0,1,1
design,photometric,0,0,0,0,0,0,0,1,5
design,stimulant,0,0,0,0,0,0,0,1,14
design,skin),0,0,0,0,0,0,0,1,4
design,[10,0,0,0,0,0,0,0,1,53
design,hoped,0,0,0,0,0,0,0,1,6
design,faster,0,0,0,0,0,0,0,1,96
design,hl6540@gmailcomfang-ying,0,0,0,0,0,0,0,1,1
design,national,0,0,0,0,0,0,0,1,71
design,promoted,0,0,0,0,0,0,0,1,3
design,diagrams,0,0,0,0,0,0,0,1,16
design,accordance,0,0,0,0,0,0,0,1,5
design,125mm,0,0,0,0,0,0,0,1,3
design,pieces,0,0,0,0,0,0,0,1,50
design,robot),0,0,0,0,0,0,0,1,2
design,roumen,0,0,0,0,0,0,0,1,21
design,brady,0,0,0,0,0,0,0,1,1
design,o,0,0,0,0,0,0,0,1,72
design,f,0,0,0,0,0,0,0,1,187
design,son,0,0,0,0,0,0,0,1,7
design,pose,0,0,0,0,0,0,0,1,306
design,glove,0,0,0,0,0,0,0,1,30
design,servo,0,0,0,0,0,0,0,1,11
design,zhai,0,0,0,0,0,0,0,1,41
design,(8,0,0,0,0,0,0,0,1,15
design,ibf,0,0,0,0,0,0,0,1,1
design,(a)–(c),0,0,0,0,0,0,0,1,2
design,opacity,0,0,0,0,0,0,0,1,10
design,pandemic,0,0,0,0,0,0,0,1,28
design,modify,0,0,0,0,0,0,0,1,102
design,clear,0,0,0,0,0,0,0,1,86
design,celine,0,0,0,0,0,0,0,1,1
design,wei,0,0,0,0,0,0,0,1,42
design,joseph,0,0,0,0,0,0,0,1,31
design,esp32,0,0,0,0,0,0,0,1,4
design,andy,0,0,0,0,0,0,0,1,20
design,andrea,0,0,0,0,0,0,0,1,27
design,arab,0,0,0,0,0,0,0,1,5
design,21),0,0,0,0,0,0,0,1,94
design,(section,0,0,0,0,0,0,0,1,36
design,haunts,0,0,0,0,0,0,0,1,1
design,use-case,0,0,0,0,0,0,0,1,6
design,cleanly,0,0,0,0,0,0,0,1,2
design,hotel,0,0,0,0,0,0,0,1,13
design,gnnsml,0,0,0,0,0,0,0,1,1
design,xiwei,0,0,0,0,0,0,0,1,2
design,engineering(sigsoft,0,0,0,0,0,0,0,1,1
design,37547,0,0,0,0,0,0,0,1,1
design,sylvan,0,0,0,0,0,0,0,1,3
design,sealing,0,0,0,0,0,0,0,1,7
design,standardized,0,0,0,0,0,0,0,1,28
design,method's,0,0,0,0,0,0,0,1,6
design,minimum,0,0,0,0,0,0,0,1,75
design,actuatorby,0,0,0,0,0,0,0,1,1
design,balloons,0,0,0,0,0,0,0,1,6
design,sathya,0,0,0,0,0,0,0,1,1
design,shigeo,0,0,0,0,0,0,0,1,7
design,doga,0,0,0,0,0,0,0,1,6
design,grippers,0,0,0,0,0,0,0,1,2
design,facebook,0,0,0,0,0,0,0,1,20
design,ai-based,0,0,0,0,0,0,0,1,2
design,fps,0,0,0,0,0,0,0,1,17
design,recover,0,0,0,0,0,0,0,1,62
design,(table,0,0,0,0,0,0,0,1,54
design,estimate,0,0,0,0,0,0,0,1,79
design,https//doiorg/10.1145/302979.303030keiko,0,0,0,0,0,0,0,1,1
design,ucsb,0,0,0,0,0,0,0,1,2
design,labeled,0,0,0,0,0,0,0,1,98
design,bab,0,0,0,0,0,0,0,1,1
design,editor 55,0,0,0,0,0,0,0,1,1
design,yu-weichang@hci.csie.ntu.edu.twjen-hao,0,0,0,0,0,0,0,1,1
design,juergen,0,0,0,0,0,0,0,1,3
design,studythe,0,0,0,0,0,0,0,1,3
design,takefumi,0,0,0,0,0,0,0,1,2
design,h,0,0,0,0,0,0,0,1,197
design,analytics,0,0,0,0,0,0,0,1,39
design,photos,0,0,0,0,0,0,0,1,80
design,server,0,0,0,0,0,0,0,1,89
design,685,0,0,0,0,0,0,0,1,1
design,enhance,0,0,0,0,0,0,0,1,61
design,542–554,0,0,0,0,0,0,0,1,1
design,[12,0,0,0,0,0,0,0,1,39
design,fosters,0,0,0,0,0,0,0,1,2
design,poses,0,0,0,0,0,0,0,1,153
design,situ,0,0,0,0,0,0,0,1,10
design,237–246zed,0,0,0,0,0,0,0,1,1
design,mare,0,0,0,0,0,0,0,1,2
design,inputkeywords,0,0,0,0,0,0,0,1,4
design,103],0,0,0,0,0,0,0,1,5
design,meta-analyses,0,0,0,0,0,0,0,1,3
design,interconnection,0,0,0,0,0,0,0,1,3
design,covered,0,0,0,0,0,0,0,1,34
design,(01,0,0,0,0,0,0,0,1,15
design,jean,0,0,0,0,0,0,0,1,14
design,radu-daniel,0,0,0,0,0,0,0,1,13
design,(https//cranr-project.org/web/packages/snowballc).3computed,0,0,0,0,0,0,0,1,1
design,training,0,0,0,0,0,0,0,1,382
design,architectural,0,0,0,0,0,0,0,1,16
design,2373),0,0,0,0,0,0,0,1,1
design,environmentsuser,0,0,0,0,0,0,0,1,1
design,25-30,0,0,0,0,0,0,0,1,1
design,technology(new,0,0,0,0,0,0,0,1,6
design,contextual,0,0,0,0,0,0,0,1,82
design,emulator,0,0,0,0,0,0,0,1,21
design,omit,0,0,0,0,0,0,0,1,4
design,reached,0,0,0,0,0,0,0,1,28
design,respectively,0,0,0,0,0,0,0,1,161
design,holz,0,0,0,0,0,0,0,1,63
design,oh,0,0,0,0,0,0,0,1,23
design,visell,0,0,0,0,0,0,0,1,6
design,knock,0,0,0,0,0,0,0,1,7
design,dataflow,0,0,0,0,0,0,0,1,4
design,xi'an,0,0,0,0,0,0,0,1,3
design,likely,0,0,0,0,0,0,0,1,145
design,porta,0,0,0,0,0,0,0,1,2
design,chard@uchicagoeduaaron,0,0,0,0,0,0,0,1,1
design,recommender,0,0,0,0,0,0,0,1,11
design,organize,0,0,0,0,0,0,0,1,43
design,kondocloud,0,0,0,0,0,0,0,1,48
design,similarity,0,0,0,0,0,0,0,1,156
design,nearest,0,0,0,0,0,0,0,1,16
design,sigmodtomás,0,0,0,0,0,0,0,1,1
design,implementation 71,0,0,0,0,0,0,0,1,2
design,rakkolainen,0,0,0,0,0,0,0,1,9
design,implements,0,0,0,0,0,0,0,1,18
design,differ,0,0,0,0,0,0,0,1,37
design,refinement,0,0,0,0,0,0,0,1,22
design,coupled,0,0,0,0,0,0,0,1,24
design,boxes),0,0,0,0,0,0,0,1,2
design,instantiated,0,0,0,0,0,0,0,1,14
design,expression,0,0,0,0,0,0,0,1,112
design,crown,0,0,0,0,0,0,0,1,1
design,27th,0,0,0,0,0,0,0,1,35
design,attendee's,0,0,0,0,0,0,0,1,2
design,indoor,0,0,0,0,0,0,0,1,25
design,(amazon,0,0,0,0,0,0,0,1,1
design,tags,0,0,0,0,0,0,0,1,94
design,heat,0,0,0,0,0,0,0,1,30
design,forms,0,0,0,0,0,0,0,1,79
design,4),0,0,0,0,0,0,0,1,94
design,note,0,0,0,0,0,0,0,1,258
design,261–278pengyu,0,0,0,0,0,0,0,1,1
design,lsmurray@mitedudivya,0,0,0,0,0,0,0,1,1
design,3-matic,0,0,0,0,0,0,0,1,1
design,translated,0,0,0,0,0,0,0,1,10
design,techniquemetasense,0,0,0,0,0,0,0,1,1
design,editor's,0,0,0,0,0,0,0,1,2
design,index,0,0,0,0,0,0,0,1,153
design,compressed,0,0,0,0,0,0,0,1,11
design,sorkine-hornung,0,0,0,0,0,0,0,1,9
design,grasping,0,0,0,0,0,0,0,1,57
design,timing,0,0,0,0,0,0,0,1,26
design,arrays,0,0,0,0,0,0,0,1,45
design,gaussian,0,0,0,0,0,0,0,1,266
design,recommendations 52,0,0,0,0,0,0,0,1,1
design,kiyokawa,0,0,0,0,0,0,0,1,7
design,work21,0,0,0,0,0,0,0,1,16
design,vertically,0,0,0,0,0,0,0,1,28
design,rail,0,0,0,0,0,0,0,1,3
design,159,0,0,0,0,0,0,0,1,6
design,inserted,0,0,0,0,0,0,0,1,54
design,glasses,0,0,0,0,0,0,0,1,13
design,returned,0,0,0,0,0,0,0,1,42
design,his,0,0,0,0,0,0,0,1,117
design,recommended,0,0,0,0,0,0,0,1,45
design,opening,0,0,0,0,0,0,0,1,56
design,who,0,0,0,0,0,0,0,1,268
design,pdf,0,0,0,0,0,0,0,1,26
design,δ~xmin,0,0,0,0,0,0,0,1,1
design,vips,0,0,0,0,0,0,0,1,46
design,player's,0,0,0,0,0,0,0,1,27
design,dalton,0,0,0,0,0,0,0,1,1
design,darken,0,0,0,0,0,0,0,1,3
design,sweden,0,0,0,0,0,0,0,1,5
design,muscle,0,0,0,0,0,0,0,1,158
design,machines–,0,0,0,0,0,0,0,1,1
design,contained,0,0,0,0,0,0,0,1,60
design,radii,0,0,0,0,0,0,0,1,5
design,behaviours,0,0,0,0,0,0,0,1,9
design,strain,0,0,0,0,0,0,0,1,42
design,tubing,0,0,0,0,0,0,0,1,42
design,angle,0,0,0,0,0,0,0,1,182
design,swedish,0,0,0,0,0,0,0,1,2
design,atahan,0,0,0,0,0,0,0,1,1
design,frontiers,0,0,0,0,0,0,0,1,25
design,38–51j.,0,0,0,0,0,0,0,1,1
design,deborah,0,0,0,0,0,0,0,1,5
design,tatara,0,0,0,0,0,0,0,1,1
design,publishershenry,0,0,0,0,0,0,0,1,1
design,wright,0,0,0,0,0,0,0,1,11
design,joshipura,0,0,0,0,0,0,0,1,1
design,issberner,0,0,0,0,0,0,0,1,1
design,actuation,0,0,0,0,0,0,0,1,140
design,liwei,0,0,0,0,0,0,0,1,20
design,weiser,0,0,0,0,0,0,0,1,3
design,garments,0,0,0,0,0,0,0,1,48
design,(posture,0,0,0,0,0,0,0,1,1
design,least,0,0,0,0,0,0,0,1,129
design,contains,0,0,0,0,0,0,0,1,140
design,besides,0,0,0,0,0,0,0,1,32
design,667–684christoph,0,0,0,0,0,0,0,1,1
design,shape-changing,0,0,0,0,0,0,0,1,64
design,scalability,0,0,0,0,0,0,0,1,31
design,embodied,0,0,0,0,0,0,0,1,91
design,abari,0,0,0,0,0,0,0,1,3
design,affected,0,0,0,0,0,0,0,1,88
design,moments,0,0,0,0,0,0,0,1,8
design,don't,0,0,0,0,0,0,0,1,50
design,well-known,0,0,0,0,0,0,0,1,18
design,lets,0,0,0,0,0,0,0,1,36
design,moving,0,0,0,0,0,0,0,1,263
design,every,0,0,0,0,0,0,0,1,206
design,halbert,0,0,0,0,0,0,0,1,3
design,pintar,0,0,0,0,0,0,0,1,3
design,2016),0,0,0,0,0,0,0,1,40
design,(newport,0,0,0,0,0,0,0,1,4
design,signals,0,0,0,0,0,0,0,1,162
design,reflective,0,0,0,0,0,0,0,1,99
design,2021m691788,0,0,0,0,0,0,0,1,2
design,mao,0,0,0,0,0,0,0,1,11
design,carnegie,0,0,0,0,0,0,0,1,15
design,manner,0,0,0,0,0,0,0,1,38
design,[16,0,0,0,0,0,0,0,1,26
design,bars,0,0,0,0,0,0,0,1,53
design,occurred,0,0,0,0,0,0,0,1,45
design,additional,0,0,0,0,0,0,0,1,336
design,plattner,0,0,0,0,0,0,0,1,25
design,speedy,0,0,0,0,0,0,0,1,3
design,-7,0,0,0,0,0,0,0,1,8
design,effectively,0,0,0,0,0,0,0,1,60
design,bottleneck,0,0,0,0,0,0,0,1,21
design,insertion,0,0,0,0,0,0,0,1,54
design,89,0,0,0,0,0,0,0,1,3
design,irregular,0,0,0,0,0,0,0,1,15
design,open-source,0,0,0,0,0,0,0,1,60
design,bernhard,0,0,0,0,0,0,0,1,16
design,196,0,0,0,0,0,0,0,1,2
design,agrawala,0,0,0,0,0,0,0,1,46
design,design 62,0,0,0,0,0,0,0,1,4
design,https//youtube/kdglselfto0two,0,0,0,0,0,0,0,1,2
design,bar,0,0,0,0,0,0,0,1,115
design,right-side,0,0,0,0,0,0,0,1,6
design,instead,0,0,0,0,0,0,0,1,284
design,gist,0,0,0,0,0,0,0,1,4
design,https//doiorg/10.1145/3472749.3474756figure,0,0,0,0,0,0,0,1,1
design,unrelated,0,0,0,0,0,0,0,1,11
design,snapping,0,0,0,0,0,0,0,1,15
design,auto-correcting,0,0,0,0,0,0,0,1,12
design,matter,0,0,0,0,0,0,0,1,26
design,33,0,0,0,0,0,0,0,1,79
design,quest,0,0,0,0,0,0,0,1,29
design,keshavabhotla,0,0,0,0,0,0,0,1,1
design,eurographics/acm,0,0,0,0,0,0,0,1,2
design,appears,0,0,0,0,0,0,0,1,58
design,arxiv150400325,0,0,0,0,0,0,0,1,1
design,parsing,0,0,0,0,0,0,0,1,86
design,pytorch,0,0,0,0,0,0,0,1,16
design,users2,0,0,0,0,0,0,0,1,2
design,[39,0,0,0,0,0,0,0,1,9
design,scan,0,0,0,0,0,0,0,1,28
design,scanned,0,0,0,0,0,0,0,1,17
design,engrave,0,0,0,0,0,0,0,1,6
design,trained,0,0,0,0,0,0,0,1,141
design,maple,0,0,0,0,0,0,0,1,4
design,swanson,0,0,0,0,0,0,0,1,3
design,assigned,0,0,0,0,0,0,0,1,102
design,popular,0,0,0,0,0,0,0,1,90
design,semantic,0,0,0,0,0,0,0,1,269
design,workload,0,0,0,0,0,0,0,1,85
design,explicit,0,0,0,0,0,0,0,1,61
design,parametric,0,0,0,0,0,0,0,1,33
design,moved,0,0,0,0,0,0,0,1,91
design,historical,0,0,0,0,0,0,0,1,3
design,54,0,0,0,0,0,0,0,1,19
design,descriptions,0,0,0,0,0,0,0,1,78
design,helpful,0,0,0,0,0,0,0,1,94
design,1990,0,0,0,0,0,0,0,1,16
design,seedb,0,0,0,0,0,0,0,1,1
design,moritz,0,0,0,0,0,0,0,1,17
design,vehicle,0,0,0,0,0,0,0,1,31
design,kelemen,0,0,0,0,0,0,0,1,1
design,24],0,0,0,0,0,0,0,1,17
design,conflicting,0,0,0,0,0,0,0,1,9
design,raghothaman,0,0,0,0,0,0,0,1,10
design,ql,0,0,0,0,0,0,0,1,1
design,(neurips)gabriel,0,0,0,0,0,0,0,1,1
design,usefulness,0,0,0,0,0,0,0,1,37
design,experience	usability,0,0,0,0,0,0,0,1,1
design,mickael,0,0,0,0,0,0,0,1,1
design,63–66thomas,0,0,0,0,0,0,0,1,1
design,bouguila,0,0,0,0,0,0,0,1,1
design,advantage,0,0,0,0,0,0,0,1,113
design,slides,0,0,0,0,0,0,0,1,11
design,memory,0,0,0,0,0,0,0,1,89
design,interested,0,0,0,0,0,0,0,1,62
design,348–363aaron,0,0,0,0,0,0,0,1,1
design,ilya,0,0,0,0,0,0,0,1,6
design,prohibitively,0,0,0,0,0,0,0,1,4
design,acts,0,0,0,0,0,0,0,1,34
design,barcelona,0,0,0,0,0,0,0,1,7
design,(tois),0,0,0,0,0,0,0,1,1
design,parentheses,0,0,0,0,0,0,0,1,3
design,n,0,0,0,0,0,0,0,1,197
design,biophotonics,0,0,0,0,0,0,0,1,1
design,infera,0,0,0,0,0,0,0,1,1
design,stories,0,0,0,0,0,0,0,1,12
design,devendorf,0,0,0,0,0,0,0,1,4
design,contributed,0,0,0,0,0,0,0,1,33
design,visualizationacm,0,0,0,0,0,0,0,1,1
design,exist,0,0,0,0,0,0,0,1,67
design,ruby),0,0,0,0,0,0,0,1,3
design,in-the-wild,0,0,0,0,0,0,0,1,11
design,contents,0,0,0,0,0,0,0,1,68
design,integrity,0,0,0,0,0,0,0,1,6
design,reu,0,0,0,0,0,0,0,1,1
design,impacts,0,0,0,0,0,0,0,1,26
design,mcpeak,0,0,0,0,0,0,0,1,2
design,yao-yuan,0,0,0,0,0,0,0,1,1
design,tobin-hochstadt,0,0,0,0,0,0,0,1,1
design,gillespie,0,0,0,0,0,0,0,1,3
design,(sigcse,0,0,0,0,0,0,0,1,11
design,computer-human,0,0,0,0,0,0,0,1,22
design,letter,0,0,0,0,0,0,0,1,19
design,design 63,0,0,0,0,0,0,0,1,2
design,addressed,0,0,0,0,0,0,0,1,37
design,(c,0,0,0,0,0,0,0,1,2
design,0,0,0,0,0,0,0,0,1,169
design,tilting,0,0,0,0,0,0,0,1,37
design,register,0,0,0,0,0,0,0,1,9
design,568–577,0,0,0,0,0,0,0,1,1
design,[22]),0,0,0,0,0,0,0,1,1
design,final,0,0,0,0,0,0,0,1,185
design,analysisall,0,0,0,0,0,0,0,1,1
design,excited,0,0,0,0,0,0,0,1,19
design,non-existent,0,0,0,0,0,0,0,1,5
design,co-dependant,0,0,0,0,0,0,0,1,1
design,utilize,0,0,0,0,0,0,0,1,50
design,cpu,0,0,0,0,0,0,0,1,8
design,ryan,0,0,0,0,0,0,0,1,28
design,dependence,0,0,0,0,0,0,0,1,6
design,cross-validation,0,0,0,0,0,0,0,1,45
design,please,0,0,0,0,0,0,0,1,16
design,entering,0,0,0,0,0,0,0,1,33
design,https//doiorg/10.1145/3472749.3474796illustrates,0,0,0,0,0,0,0,1,1
design,evaluatedled,0,0,0,0,0,0,0,1,1
design,require,0,0,0,0,0,0,0,1,307
design,updated),0,0,0,0,0,0,0,1,1
design,vr/ar,0,0,0,0,0,0,0,1,7
design,dropdown,0,0,0,0,0,0,0,1,35
design,1-2,0,0,0,0,0,0,0,1,10
design,ranjitha,0,0,0,0,0,0,0,1,16
design,angelina,0,0,0,0,0,0,0,1,2
design,wranglingnischal,0,0,0,0,0,0,0,1,1
design,carolina,0,0,0,0,0,0,0,1,6
design,interfaceskeywords,0,0,0,0,0,0,0,1,2
design,respond,0,0,0,0,0,0,0,1,29
design,transparency,0,0,0,0,0,0,0,1,32
design,landscape,0,0,0,0,0,0,0,1,21
design,consistency,0,0,0,0,0,0,0,1,59
design,2006,0,0,0,0,0,0,0,1,113
design,hans-peter,0,0,0,0,0,0,0,1,4
design,kulikov,0,0,0,0,0,0,0,1,2
design,back-emf,0,0,0,0,0,0,0,1,12
design,desire,0,0,0,0,0,0,0,1,22
design,weeks,0,0,0,0,0,0,0,1,7
design,connect,0,0,0,0,0,0,0,1,93
design,board5,0,0,0,0,0,0,0,1,1
design,microphones,0,0,0,0,0,0,0,1,42
design,seungyon,0,0,0,0,0,0,0,1,2
design,978-1-4503-8635-7/21/10doi,0,0,0,0,0,0,0,1,31
design,corrected,0,0,0,0,0,0,0,1,28
design,pre-installed,0,0,0,0,0,0,0,1,1
design,resolved,0,0,0,0,0,0,0,1,3
design,behavioral,0,0,0,0,0,0,0,1,31
design,specifications,0,0,0,0,0,0,0,1,28
design,carte,0,0,0,0,0,0,0,1,2
design,base,0,0,0,0,0,0,0,1,81
design,student,0,0,0,0,0,0,0,1,73
design,themin,0,0,0,0,0,0,0,1,1
design,use),0,0,0,0,0,0,0,1,4
design,(src),0,0,0,0,0,0,0,1,1
design,theories,0,0,0,0,0,0,0,1,4
design,interdisciplinary,0,0,0,0,0,0,0,1,3
design,eda,0,0,0,0,0,0,0,1,3
design,autofritz,0,0,0,0,0,0,0,1,2
design,53–62,0,0,0,0,0,0,0,1,1
design,vocalizationdonald,0,0,0,0,0,0,0,1,1
design,saarland,0,0,0,0,0,0,0,1,16
